label	expression_WT	expression_std_WT	expression_reps_WT	expression_pvalue_WT	expression_qvalue_WT	library_WT	expression_log2_WT	group_name_WT	plot_color_WT	variant_WT	expression_MUT	expression_std_MUT	expression_reps_MUT	expression_pvalue_MUT	expression_qvalue_MUT	library_MUT	expression_log2_MUT	group_name_MUT	plot_color_MUT	variant_MUT	wt_vs_mut_log2	wt_vs_mut_pvalue	wt_vs_mut_qvalue	expression_POLY	expression_SEM_POLY	expression_log2_POLY	autonomous_activity	crx_bound	nrl_bound	mef2d_bound	binding_group
chr6-38194123-38194287_UPCE	1.915202732079524	0.4380017758420248	3.0	0.05608859497444044	0.06746127012712669	2	0.938250204650897	Inactive	#33a02c	WT	2.9746390687454376	1.5212818849051142	3.0	0.044867602551190336	0.05507916164139075	2.0	1.5731995448230056	NaN	grey	MUT-allCrxSites	-0.6349493401721086	0.3421359910661415	0.42824294384163936	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr6-38968967-38969131_CPPE	31.21600092595849	10.793517864183373	3.0	0.000603638900934405	0.001440696662239921	2	4.964260036524785	Strong enhancer	#1f78b4	WT	10.648360353494224	5.2354569984487895	3.0	0.007311662248218355	0.011343196030007224	2.0	3.4126948734553424	Strong enhancer	#1f78b4	MUT-allCrxSites	1.551565163069443	0.0315254733379612	0.0639637835461012	4.5856944180717285	0.5957613504596366	2.2002828719202094	True	True	False	True	CRX+MEF2D
chr6-3975816-3975980_CPPE	35.675232928345096	6.764159218054737	3.0	1.5541181594169469e-06	0.00022963273167627373	2	5.156891383281416	Strong enhancer	#1f78b4	WT	1.991420503508144	0.21881366279639708	3.0	0.008047779773836826	0.012316689948910348	2.0	0.994522162618479	NaN	grey	MUT-allCrxSites	4.162369220662937	0.00011291522838694519	0.0024615519788354053	96.49837566444386	6.855510676474887	6.592582249757158	True	True	True	True	All three
chr6-42376515-42376679_CPPN	2.368824485085017	0.02785280083655177	3.0	0.00028529618716688864	0.0008246023761859803	2	1.2447802136070556	Weak enhancer	#a6cee3	WT	2.918561481363015	0.4007129419321328	3.0	0.00022309351023203588	0.0006871787466149128	2.0	1.5457516923338863	Weak enhancer	#a6cee3	MUT-allCrxSites	-0.3009714787268307	0.1262729599908844	0.18969950038446798	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr6-47244257-47244421_CPPN	8.157706735803249	0.8320431792038419	3.0	0.0002727790488336257	0.0007959728558424649	2	3.0283404838497843	Strong enhancer	#1f78b4	WT	6.053827363475629	0.7177547260988727	3.0	2.230343525906188e-05	0.00017798944406413378	2.0	2.598085826078447	Weak enhancer	#a6cee3	MUT-allCrxSites	0.4302546577713371	0.029978752555615083	0.06162211892521403	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr6-48568421-48568585_CPPE	15.549530269619146	2.4907837612801402	3.0	3.5048364389578385e-06	0.0001238375541765103	2	3.9588918716616495	Strong enhancer	#1f78b4	WT	1.6444105998227965	0.2206787661627468	3.0	0.003498054607145193	0.006067774551561707	2.0	0.7184476425691566	NaN	grey	MUT-allCrxSites	3.2404442290924926	5.9913561116095307e-05	0.0020805381753943187	11.135327640195236	1.3846663717698615	3.4783671231437996	True	True	True	False	CRX+NRL
chr6-4902935-4903099_CPPP	1.3167196814646334	0.17316313058532798	3.0	0.116502577076365	0.1318631768394512	2	0.3980434984390532	Inactive	#33a02c	WT	0.19281473919812195	0.04269330922213823	3.0	0.005875895211017351	0.009465102427790093	2.0	-2.367249806077251	Silencer	#e31a1c	MUT-allCrxSites	2.765293304516304	0.000606742665132872	0.0051757787347421515	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr6-49319151-49319315_CSPP	13.058205307364524	1.8669745111620384	3.0	2.2299839386906588e-05	0.0001782524866402566	2	3.7069952020314676	Strong enhancer	#1f78b4	WT	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.1512600445029967	0.008447271419781003	-2.6325390695245403	False	True	False	False	CRX only
chr6-51364894-51365058_CPPE	14.183553582058645	0.9799329316260446	3.0	0.00018155085374729795	0.0005989458476805308	2	3.826248841545825	Strong enhancer	#1f78b4	WT	1.0930026545118334	0.08980744351547143	3.0	0.5039292517383274	0.5243617224660871	2.0	0.12961623872133948	Inactive	#33a02c	MUT-allCrxSites	3.6966326028244856	2.7428718958501215e-06	0.0011958921465906529	6.86752308319594	1.2422454405714909	2.781889076701635	True	True	True	False	CRX+NRL
chr6-51505791-51505955_UPPE	0.1017626552125736	0.017131699506574127	3.0	0.0012314312540238892	0.002552916154175376	2	-3.282612022263485	Silencer	#e31a1c	WT	0.4227348187719779	0.05757825826405685	3.0	0.007145687127948838	0.011124639347343084	2.0	-1.2387664134223781	Silencer	#e31a1c	MUT-allCrxSites	-2.043845608841107	0.0004104551710929	0.004249673064296938	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr6-52584571-52584735_CPPE	1.9639336806483136	0.15678614672937766	3.0	0.0010509360295931154	0.002244574717606672	2	0.9744806202628027	NaN	grey	WT	0.6726894375924516	0.029236478551472364	3.0	0.01678754846457096	0.023175562376344282	2.0	-0.5698444146098846	NaN	grey	MUT-allCrxSites	1.5443250348726871	0.00021226572635178674	0.0032409755260872034	0.0	0.0	-6.643856189774724	False	True	True	False	CRX+NRL
chr6-52714191-52714355_CPPP	2.7558943406292555	0.29439202234624545	3.0	0.0021186840181998913	0.004002597161078136	2	1.4630439763900989	Weak enhancer	#a6cee3	WT	7.245962424740134	0.13327267363444106	3.0	1.1864756103335075e-05	0.00013709135251152094	2.0	2.8573764140160987	Strong enhancer	#1f78b4	MUT-allCrxSites	-1.3943324376259998	0.003196406696929697	0.013486774063174332	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr6-52946897-52947061_CPPE	16.410340792274198	0.580311704630799	3.0	5.8881195924715995e-06	0.00011623672523437864	2	4.03662120548458	Strong enhancer	#1f78b4	WT	3.151639330329996	0.06737584309848761	3.0	0.0001008430179738909	0.00040603679243657483	2.0	1.6565601316111442	Weak enhancer	#a6cee3	MUT-allCrxSites	2.380061073873436	2.5587151825958525e-06	0.0012550497970632657	1.0063176550209982	0.2922102872615349	0.023351393938159815	True	True	False	False	CRX only
chr6-54248999-54249163_CPPN	4.938584646151972	0.4893440842515887	3.0	0.0004265176886301439	0.001102704268165738	2	2.3043897353059695	Weak enhancer	#a6cee3	WT	1.0635976776784464	0.2323927416748369	3.0	0.6478197198436402	0.6671106555348658	2.0	0.09030832427342225	Inactive	#33a02c	MUT-allCrxSites	2.2140814110325473	0.0020044636293045934	0.010109916814127538	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr6-54633708-54633872_CPPE	27.2865793849652	5.153637673160988	3.0	2.3752970502280772e-06	0.00015651281644475822	2	4.770172517194736	Strong enhancer	#1f78b4	WT	6.441268223718631	0.4688741713675911	3.0	0.0003317018529540608	0.0009242161342880004	2.0	2.687568728552607	Weak enhancer	#a6cee3	MUT-allCrxSites	2.0826037886421287	0.0022772480916799843	0.010950884205578748	29.391329199168023	2.8450774116972344	4.877809473952422	True	True	True	False	CRX+NRL
chr6-55306483-55306647_UPPE	10.98659534965266	1.0235673750500869	3.0	0.0003545059702766097	0.0009678449670037787	2	3.4578037799260457	Strong enhancer	#1f78b4	WT	2.647206549462438	0.2026323803917741	3.0	0.00225479069470275	0.004212398248034718	2.0	1.4050156509457072	Weak enhancer	#a6cee3	MUT-allCrxSites	2.0527881289803385	4.464997367865699e-05	0.00184427891279	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr6-55336072-55336236_CSPE	10.5039572282811	0.826603033696935	3.0	5.642356615203483e-06	0.00011657682565988213	2	3.392998382869538	Strong enhancer	#1f78b4	WT	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr6-56704675-56704839_CPPQ	1.4618050999956775	0.22608540499817364	3.0	0.08758104855329636	0.10136368211390294	2	0.5487375616836649	Inactive	#33a02c	WT	1.156559449137594	0.4786358877103417	3.0	0.8429251145869198	0.8527184354202947	2.0	0.21108628832229223	Inactive	#33a02c	MUT-allCrxSites	0.3376512733613727	0.3204645562932165	0.4055152914848699	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr6-61181003-61181167_UPPP	0.03641441330514802	0.011840597511180856	3.0	0.0009396277185970904	0.0020536193437379717	2	-4.740262037360569	Silencer	#e31a1c	WT	0.11702732049929965	0.05636050496898772	3.0	0.014893421199976085	0.020873906803990625	2.0	-3.0828072472776147	Silencer	#e31a1c	MUT-allCrxSites	-1.6574547900829546	0.030797494896636936	0.06281152285571899	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr6-61211496-61211660_CPPE	6.886063966579816	0.9032883072847036	3.0	0.00010322219469961225	0.0004122124663024647	2	2.7838890767449715	Weak enhancer	#a6cee3	WT	3.4622055256060373	0.7948622706295815	3.0	0.00041453445428457327	0.0010814713745808343	2.0	1.792108007510349	Weak enhancer	#a6cee3	MUT-allCrxSites	0.9917810692346225	0.016116084222871644	0.039109161713387956	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr6-71633080-71633244_CSPP	3.902829565361973	0.667555733768358	3.0	0.0059626102247264745	0.00957000903744776	2	1.9648900686347985	Weak enhancer	#a6cee3	WT	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	-6.643856189774724	False	True	False	True	CRX+MEF2D
chr6-71804274-71804438_UPPN	0.8387561522678798	0.2436388596288797	3.0	0.1995837051115167	0.21864078771596396	2	-0.2519576348368211	Inactive	#33a02c	WT	0.7089069631086399	0.029593496069424158	3.0	0.008152813577016074	0.012457887496562323	2.0	-0.49429813034998366	NaN	grey	MUT-allCrxSites	0.24234049551316256	0.5169375633421818	0.5950316804208627	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr6-72474098-72474262_UPPE	4.09303029805076	0.18877541922149374	3.0	4.6043530151636735e-05	0.00025028790749094846	2	2.0335217791287485	Weak enhancer	#a6cee3	WT	4.335995035191348	0.5954558601369885	3.0	0.00017720385855634444	0.0005889884214865272	2.0	2.116695791665641	Weak enhancer	#a6cee3	MUT-allCrxSites	-0.0831740125368925	0.6034012174609287	0.6707496819594007	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr6-72512514-72512678_CPPP	6.63704547519537	0.17087224358791822	3.0	1.6175772134694477e-05	0.00015743126732289473	2	2.730758512907342	Weak enhancer	#a6cee3	WT	4.041512740054134	0.16670175063016313	3.0	0.00011099682915049424	0.0004322847755094329	2.0	2.0152523203863724	Weak enhancer	#a6cee3	MUT-allCrxSites	0.7155061925209698	0.00019833385297438378	0.003125550357716795	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr6-72617112-72617276_UPPP	0.6003695304597295	0.15509685588315128	3.0	0.013910123584181805	0.01967675155105033	2	-0.7336763220340468	NaN	grey	WT	0.6753507059886691	0.04051339315311644	3.0	0.010580613998975004	0.015492814972673309	2.0	-0.564156578275462	NaN	grey	MUT-allCrxSites	-0.1695197437585848	0.420302952381086	0.502979196445069	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr6-82653104-82653268_UPPP	5.8661837718323895	0.35317072341702704	3.0	0.00015045404828545312	0.0005281597836140168	2	2.552668180787027	Weak enhancer	#a6cee3	WT	5.739820983890477	1.2623996783730893	3.0	0.0035364299668212518	0.006119103093761683	2.0	2.521257068728821	Weak enhancer	#a6cee3	MUT-allCrxSites	0.03141111205820568	0.7658634788893846	0.8120098057719387	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr6-82771889-82772053_CPPE	2.793437843536531	0.3724448825406793	3.0	0.006053628176763036	0.009684216204034306	2	1.4825580856040734	Weak enhancer	#a6cee3	WT	2.9182336691858946	0.32270480752766834	3.0	0.0012461564958972935	0.0025812485446028905	2.0	1.5455896955552437	Weak enhancer	#a6cee3	MUT-allCrxSites	-0.0630316099511703	0.6661411466013599	0.7258922130696296	0.0	0.0	-6.643856189774724	False	True	True	True	All three
chr6-82862649-82862813_CSPE	14.1624411099142	1.9463587628422179	3.0	2.8106747013315156e-05	0.000197192084081906	2	3.8240999160344313	Strong enhancer	#1f78b4	WT	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	-6.643856189774724	False	True	True	False	CRX+NRL
chr6-83078291-83078455_CPNP	5.1732439075655945	0.3908927611317808	3.0	0.0003541973890451141	0.0009675442403271576	2	2.3713480625154046	Weak enhancer	#a6cee3	WT	4.4587107178266825	0.8729402168261607	3.0	7.728421013278791e-05	0.0003460402282896913	2.0	2.156950131784081	Weak enhancer	#a6cee3	MUT-allCrxSites	0.21439793073132352	0.27728733274032086	0.3612468438489439	2.459909122932775	0.11258932569213836	1.3044579607143425	True	True	False	False	CRX only
chr6-83188152-83188316_CPPP	1.3094564632880028	0.3490889024421501	3.0	0.3442553996247233	0.36562607897411264	2	0.39006942444706966	Inactive	#33a02c	WT	1.397892931591448	0.22733089433918185	3.0	0.09448315751363136	0.10860440264886058	2.0	0.48428554579558974	Inactive	#33a02c	MUT-allCrxSites	-0.09421612134852009	0.6562674017480246	0.7173240346683143	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr6-8358824-8358988_CPPE	23.196487115042697	5.089298297280008	3.0	8.918698000769254e-06	0.0001253244134056221	2	4.5358966276963635	Strong enhancer	#1f78b4	WT	6.417486641194732	0.4505996151477375	3.0	1.5195841444799484e-05	0.00015404349872108583	2.0	2.6822331770024666	Weak enhancer	#a6cee3	MUT-allCrxSites	1.853663450693897	0.005576072050885947	0.01931200946838169	17.696100120293032	0.6672190041461941	4.146174579326944	True	True	True	False	CRX+NRL
chr6-8364406-8364570_CPPP	1.6325924903822848	0.0419916181673677	3.0	0.00541867403503036	0.008827749614035426	2	0.7080481392806421	NaN	grey	WT	2.8828494026891622	0.31635675793993856	3.0	0.00375204912126144	0.0064373650651902824	2.0	1.5279958276625305	Weak enhancer	#a6cee3	MUT-allCrxSites	-0.8199476883818884	0.009370225031618367	0.027236120758570723	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr6-85366405-85366569_UPPE	9.887143773428797	0.9554888457331262	3.0	1.2791957057302747e-05	0.00014208105378452892	2	3.3056997201541787	Strong enhancer	#1f78b4	WT	14.501363848193753	1.2904194758310148	3.0	0.00026002567317521223	0.0007684152620620209	2.0	3.8582161698941495	Strong enhancer	#1f78b4	MUT-allCrxSites	-0.5525164497399708	0.007258059844381654	0.022821015087623086	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr6-85409106-85409270_CPPP	21.559499670884453	3.7811405045399793	3.0	2.0479854720485853e-06	0.00016370454363457218	2	4.430318708244655	Strong enhancer	#1f78b4	WT	1.239638450270232	0.4158562483090571	3.0	0.4644412079735334	0.4849283362053424	2.0	0.3110827431889758	Inactive	#33a02c	MUT-allCrxSites	4.119235965055679	0.0007969377300206599	0.006107780571486463	0.5863673771182167	0.1734380212840509	-0.7457267543636454	False	True	False	False	CRX only
chr6-85889086-85889250_CPPN	10.77943767410643	0.18150807065062832	3.0	5.379012448451703e-06	0.00011503537148530923	2	3.4303438460246274	Strong enhancer	#1f78b4	WT	0.8945997966689446	0.04363824348755148	3.0	0.1588016481791959	0.1762615152564897	2.0	-0.15907389423675647	Inactive	#33a02c	MUT-allCrxSites	3.589417740261384	2.504242982882486e-05	0.0021362281445284513	0.5041186915882755	0.015079933682794196	-0.9598266304133899	False	True	False	False	CRX only
chr6-85936699-85936863_UPPP	2.110147015025806	0.7587512903333115	3.0	0.07963188746624572	0.09322571027260844	2	1.0780270478766898	NaN	grey	WT	1.586637320342344	0.23932730816678194	3.0	0.0034905495432855853	0.006056910880092709	2.0	0.6668813810558212	NaN	grey	MUT-allCrxSites	0.4111456668208686	0.36849784417278514	0.4542838644467511	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr6-86366035-86366199_UPPP	0.610528408203142	0.16950822151777212	3.0	0.02188536754053791	0.02911679457780705	2	-0.7095085750033415	NaN	grey	WT	1.7248441993122805	0.3425618871822154	3.0	0.0031080871868068224	0.005514931995222004	2.0	0.7873022310145925	NaN	grey	MUT-allCrxSites	-1.4968108060179341	0.007229360285161356	0.022785550007207358	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr6-86656802-86656966_UPRE	2.242479613115824	0.345922368986424	3.0	0.0010828144522208713	0.002292576321766812	2	1.1657380740564531	Weak enhancer	#a6cee3	WT	2.011273948124713	0.4620423420770368	3.0	0.004285432835564886	0.0072228726257222205	2.0	1.0088267249730487	Weak enhancer	#a6cee3	MUT-allCrxSites	0.15691134908340443	0.4862700164629565	0.5655375058093187	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr6-86938750-86938914_CPPE	1.7269726106806484	0.4752732882613602	3.0	0.0299563043930043	0.03838815774514821	2	0.7890803501701529	NaN	grey	WT	1.9191059467551328	0.1347494855307927	3.0	0.0008633046156803747	0.0019177554925091148	2.0	0.9411859175304093	NaN	grey	MUT-allCrxSites	-0.15210556736025638	0.46841396194881574	0.5490013102410851	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr6-88032285-88032449_UPPE	0.8082677700737801	0.12664821038944907	3.0	0.04338739360278634	0.053477485138318036	2	-0.30531095510061534	Inactive	#33a02c	WT	1.2769997600845675	0.21199541799950028	3.0	0.027424242785605898	0.03547906814078386	2.0	0.3538875654517013	NaN	grey	MUT-allCrxSites	-0.6591985205523166	0.025447640395448827	0.05441773346688893	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr6-88843404-88843568_UPPE	1.4537901398854078	0.15902397524326034	3.0	0.010656410742272556	0.01559443540795948	2	0.5408110528015266	NaN	grey	WT	1.3578415270607882	0.1221523934259504	3.0	0.012124845075363204	0.01746034984863289	2.0	0.44237721368094	NaN	grey	MUT-allCrxSites	0.09843383912058662	0.46306634192223	0.5443595942788587	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr6-88902189-88902353_CSPP	3.5685968273037463	0.39739485765369015	3.0	0.0003376139943046774	0.0009353442251304584	2	1.8357611364123105	Weak enhancer	#a6cee3	WT	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr6-90658164-90658328_CPPE	1.4134049042787218	0.08701462935857411	3.0	0.037945743236774215	0.04741759200986957	2	0.5001951822220192	NaN	grey	WT	2.087461800469001	0.2730770935469322	3.0	0.0014935446969710552	0.002983418247616085	2.0	1.0624407557688706	Weak enhancer	#a6cee3	MUT-allCrxSites	-0.5622455735468515	0.021477440374890668	0.0481035822095154	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr6-90970528-90970692_UPCE	0.5766594029649482	0.1412855763391921	3.0	0.035748616788950686	0.0450297740798046	2	-0.7917089870868925	NaN	grey	WT	0.5825729696990393	0.12763607708904764	3.0	0.00878098420398948	0.013247549188939577	2.0	-0.777015033743052	NaN	grey	MUT-allCrxSites	-0.014693953343840493	0.9364202086029294	0.9480167436939874	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr6-90989129-90989293_CPPP	7.8365981275450896	0.8763591005703223	3.0	0.00022245367700881935	0.000686508942465192	2	2.9704116007199652	Strong enhancer	#1f78b4	WT	6.3095977470138	0.6508674182399273	3.0	0.0002505054975191936	0.0007466166295254205	2.0	2.657776665399433	Weak enhancer	#a6cee3	MUT-allCrxSites	0.3126349353205322	0.06979275410511075	0.11819886366355399	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr6-91577047-91577211_UPCE	0.2833838568879581	0.08848190714562179	3.0	0.017111332746838518	0.023542567289386186	2	-1.8140885225063146	Silencer	#e31a1c	WT	0.1626887707213418	0.018024654750343854	3.0	0.00034470317486681983	0.0009495890851133408	2.0	-2.6109727405786933	Silencer	#e31a1c	MUT-allCrxSites	0.7968842180723787	0.08622908717889702	0.1395311084907183	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr6-91655929-91656093_CPPE	51.865094680351184	8.730050073967197	3.0	8.576648496696456e-07	0.002090986903494596	2	5.696719839229132	Strong enhancer	#1f78b4	WT	10.098652221112149	0.460469920765587	3.0	3.934653463253778e-05	0.00023368295111845825	2.0	3.336233709892615	Strong enhancer	#1f78b4	MUT-allCrxSites	2.3604861293365174	0.002031974004473066	0.010196248073596306	29.40067345767841	1.4823948579275446	4.878267914914067	True	True	False	False	CRX only
chr6-91707249-91707413_CPPE	1.5844223181777632	0.18502583231173875	3.0	0.04412239709042351	0.05427366503857342	2	0.6648671906393109	Inactive	#33a02c	WT	1.768539265161185	0.26257062216274885	3.0	0.018406709649979203	0.025035178871213	2.0	0.8233737747751951	NaN	grey	MUT-allCrxSites	-0.15850658413588425	0.38768055214318214	0.47302813638365887	0.0	0.0	-6.643856189774724	False	True	False	True	CRX+MEF2D
chr6-94647551-94647715_CPPE	2.127661913852379	0.14291364630003942	3.0	0.002134827920630571	0.00402841367685552	2	1.089946830983002	Weak enhancer	#a6cee3	WT	2.5963514910037593	0.02714857383440478	3.0	0.00023334957980840557	0.0007071550970452363	2.0	1.3770412623855124	Weak enhancer	#a6cee3	MUT-allCrxSites	-0.28709443140251034	0.03249777826711134	0.06539552918981789	0.0	0.0	-6.643856189774724	False	True	True	False	CRX+NRL
chr6-94700296-94700460_CSPQ	0.265680182085596	0.022462311956340637	3.0	0.0011757623589953446	0.002454202595231721	2	-1.9068174776069227	Silencer	#e31a1c	WT	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr6-97014285-97014449_CPPN	0.6859648030542562	0.09235137898813456	3.0	0.02995875189459562	0.03838120710405892	2	-0.5416919110694385	NaN	grey	WT	0.7686959465064095	0.22287316965509268	3.0	0.10900315069214228	0.1239793241835516	2.0	-0.3776394453101315	Inactive	#33a02c	MUT-allCrxSites	-0.164052465759307	0.6816370889215032	0.7382677165133809	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr6-97179285-97179449_UPPP	0.5207068821463218	0.025045814506486408	3.0	0.003270716871844569	0.005736696211192129	2	-0.9386886299463175	NaN	grey	WT	1.1222636612627792	0.205004800911334	3.0	0.4485503094684668	0.4689389598988516	2.0	0.16769660819227616	Inactive	#33a02c	MUT-allCrxSites	-1.1063852381385937	0.014016431010808673	0.03541563122112893	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr6-97394770-97394934_CPPE	0.05728897567517952	0.030359383123034742	3.0	0.004785553183758907	0.007955798610299498	2	-4.100633140700622	Silencer	#e31a1c	WT	1.6278865366868518	0.16292285955864133	3.0	0.009619447853066095	0.01430449153142735	2.0	0.7038861135870353	NaN	grey	MUT-allCrxSites	-4.804519254287658	0.0052894879231201635	0.01871591578929082	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr6-97485978-97486142_CPNP	0.2265034131742075	0.07895828384726318	3.0	0.009716439213535162	0.01441355570587084	2	-2.1360399050372827	Silencer	#e31a1c	WT	0.1928198382502754	0.017735711367577726	3.0	0.0002004694955734765	0.0006422399871328986	2.0	-2.3672118508602322	Silencer	#e31a1c	MUT-allCrxSites	0.23117194582294953	0.6415389026676592	0.7045616160279582	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr6-97486282-97486446_CSNP	5.070010081674599	0.5203925437001713	3.0	0.000639636532920093	0.0015081565447380913	2	2.3422731426292556	Weak enhancer	#a6cee3	WT	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr6-97511402-97511566_CPRE	0.4889526110602262	0.2070826300480996	3.0	0.09575645133980268	0.10996430916930708	2	-1.029285878505669	NaN	grey	WT	1.1432984913457434	0.09496205467183766	3.0	0.2677971593486673	0.28844244510362305	2.0	0.19446342957608143	Inactive	#33a02c	MUT-allCrxSites	-1.2237493080817505	0.05312719202432177	0.09567283226408381	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr7-100120730-100120894_UPCP	1.0094040674464066	0.08186456823485068	3.0	0.9644712310857082	0.9676464450152084	2	0.014932351911250736	Inactive	#33a02c	WT	0.7841660466711583	0.07932420121424354	3.0	0.11903393676905262	0.13435404529766218	2.0	-0.348930307919056	Inactive	#33a02c	MUT-allCrxSites	0.36386265983030674	0.029169424650140774	0.060306018085960165	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr7-100371896-100372060_CPPP	6.485248477610908	0.9465469437674467	3.0	4.893202345680703e-05	0.00025877716526615094	2	2.69738429214873	Weak enhancer	#a6cee3	WT	8.291226863712739	1.5325057838509455	3.0	1.2205486367384344e-05	0.00013808341421662657	2.0	3.051759587102913	Strong enhancer	#1f78b4	MUT-allCrxSites	-0.35437529495418296	0.1545742938329395	0.22340682467788384	2.1678411436093685	0.42605878179625145	1.122898724630916	True	True	False	False	CRX only
chr7-100704521-100704685_CPNE	0.938407131268374	0.16983605328213353	3.0	0.6420089241765896	0.6614061935949822	2	-0.090177549400595	Inactive	#33a02c	WT	0.32586290429617365	0.10648798637974263	3.0	0.006542790932775708	0.010361366868533405	2.0	-1.6132424400969685	Silencer	#e31a1c	MUT-allCrxSites	1.5230648906963735	0.012362365846298242	0.03255699569186195	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr7-101427173-101427337_CPPE	1.7602089000503711	0.18635106909843585	3.0	0.001785794941689868	0.003466375850191002	2	0.8165660398860193	NaN	grey	WT	3.8051765559781465	0.20771497592764632	3.0	8.088617799340808e-05	0.00035340591746940665	2.0	1.9283424850292474	Weak enhancer	#a6cee3	MUT-allCrxSites	-1.1117764451432282	0.001495225279389949	0.008603026387575015	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr7-101663599-101663763_CSPQ	2.3995673087646683	0.2898633577082277	3.0	0.0006421068241188144	0.0015125182968132073	2	1.2633753878438805	Weak enhancer	#a6cee3	WT	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr7-102210217-102210381_UPPP	0.6423217455827667	0.1646890533485972	3.0	0.0868660052141948	0.10060775330746173	2	-0.636387639353456	Inactive	#33a02c	WT	0.3844096953165865	0.04983146946723483	3.0	0.008059609284604584	0.012330924026272968	2.0	-1.3755352305468647	Silencer	#e31a1c	MUT-allCrxSites	0.7391475911934087	0.058458786583520245	0.10309765328257682	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr7-105218586-105218750_CPPN	6.609340950050798	0.2573776571352511	3.0	1.7536749823560965e-05	0.00016318548118260165	2	2.724724685388325	Weak enhancer	#a6cee3	WT	2.6202512684592154	0.136680358877215	3.0	0.0006428191587978097	0.0015134650981642305	2.0	1.3902556544618303	Weak enhancer	#a6cee3	MUT-allCrxSites	1.3344690309264946	3.054819795957453e-05	0.0020667435998856973	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr7-105400415-105400579_CSPP	3.612030792905921	0.3013117061045925	3.0	0.0012899134786054142	0.0026504922552380945	2	1.8532095505310417	Weak enhancer	#a6cee3	WT	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
