label	expression	expression_SEM	expression_log2	autonomous_activity
chr4-44187536-44187700_CPPN_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr4-44187536-44187700_CPPN_WT	0.0	0.0	-6.643856189774724	False
chr4-45012608-45012772_CSPP_MUT-shape	0.0	0.0	-6.643856189774724	False
chr4-45012608-45012772_CSPP_WT	0.0	0.0	-6.643856189774724	False
chr4-45341749-45341913_CPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr4-45341749-45341913_CPPP_WT	0.0	0.0	-6.643856189774724	False
chr4-45605251-45605415_CPPN_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr4-45605251-45605415_CPPN_WT	0.0	0.0	-6.643856189774724	False
chr4-46004278-46004442_UPRE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr4-46004278-46004442_UPRE_WT	0.0	0.0	-6.643856189774724	False
chr4-46276698-46276862_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr4-46276698-46276862_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr4-46569815-46569979_UPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr4-46569815-46569979_UPPE_WT	0.0	0.0	-6.643856189774724	False
chr4-46766309-46766473_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr4-46766309-46766473_CPPE_WT	0.6945130051038391	0.07159969547887983	-0.505301756378512	False
chr4-53251465-53251629_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr4-53251465-53251629_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr4-53251465-53251629_CPPE_scrambled	0.0	0.0	-6.643856189774724	False
chr4-53477464-53477628_CPNE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr4-53477464-53477628_CPNE_WT	0.0	0.0	-6.643856189774724	False
chr4-53489024-53489188_UPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr4-53489024-53489188_UPPE_WT	0.0	0.0	-6.643856189774724	False
chr4-53600548-53600712_CPPN_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr4-53600548-53600712_CPPN_WT	0.0	0.0	-6.643856189774724	False
chr4-53631502-53631666_UPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr4-53631502-53631666_UPPP_WT	0.0	0.0	-6.643856189774724	False
chr4-54601680-54601844_CBPE_MUT-shape	0.0	0.0	-6.643856189774724	False
chr4-54601680-54601844_CBPE_WT	0.0	0.0	-6.643856189774724	False
chr4-55003188-55003352_UPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr4-55003188-55003352_UPPE_WT	0.0	0.0	-6.643856189774724	False
chr4-59668207-59668371_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr4-59668207-59668371_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr4-59805824-59805988_CPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr4-59805824-59805988_CPPP_WT	0.0	0.0	-6.643856189774724	False
chr4-59816545-59816709_UPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr4-59816545-59816709_UPPE_WT	0.0	0.0	-6.643856189774724	False
chr4-62468881-62469045_CPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr4-62468881-62469045_CPPP_WT	0.0	0.0	-6.643856189774724	False
chr4-63368652-63368816_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr4-63368652-63368816_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr4-63427656-63427820_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr4-63427656-63427820_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr4-63493841-63494005_UPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr4-63493841-63494005_UPPP_WT	0.0	0.0	-6.643856189774724	False
chr4-63929517-63929681_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr4-63929517-63929681_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr4-70534971-70535135_UPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr4-70534971-70535135_UPPP_WT	0.0	0.0	-6.643856189774724	False
chr4-74242275-74242439_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr4-74242275-74242439_CPPE_WT	25.750153427339054	1.619557596158527	4.687069281049598	True
chr4-74250171-74250335_CPNE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr4-74250171-74250335_CPNE_WT	0.0	0.0	-6.643856189774724	False
chr4-80906861-80907025_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr4-80906861-80907025_CPPE_WT	25.384632586079164	0.9476712563824108	4.66645169583258	True
chr4-81423746-81423910_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr4-81423746-81423910_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr4-82891771-82891935_UPRE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr4-82891771-82891935_UPRE_WT	0.0	0.0	-6.643856189774724	False
chr4-85262647-85262811_UPCE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr4-85262647-85262811_UPCE_WT	0.0	0.0	-6.643856189774724	False
chr4-85306469-85306633_CSPE_MUT-shape	0.0	0.0	-6.643856189774724	False
chr4-85306469-85306633_CSPE_WT	0.0	0.0	-6.643856189774724	False
chr4-85319179-85319343_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr4-85319179-85319343_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr4-86560236-86560400_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr4-86560236-86560400_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr4-8690472-8690636_UPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr4-8690472-8690636_UPPP_WT	NaN	NaN	NaN	False
chr4-8799622-8799786_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr4-8799622-8799786_CPPE_WT	NaN	NaN	NaN	False
chr4-8830361-8830525_UPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr4-8830361-8830525_UPPE_WT	0.0	0.0	-6.643856189774724	False
chr4-9119028-9119192_UPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr4-9119028-9119192_UPPE_WT	0.0	0.0	-6.643856189774724	False
chr4-91334820-91334984_CPNN_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr4-91334820-91334984_CPNN_WT	0.0	0.0	-6.643856189774724	False
chr4-9669181-9669345_CSPP_MUT-shape	0.0	0.0	-6.643856189774724	False
chr4-9669181-9669345_CSPP_WT	0.0	0.0	-6.643856189774724	False
chr4-99044345-99044509_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr4-99044345-99044509_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr4-99927421-99927585_CPNE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr4-99927421-99927585_CPNE_WT	0.0	0.0	-6.643856189774724	False
chr5-100120898-100121062_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-100120898-100121062_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr5-100217672-100217836_CPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-100217672-100217836_CPPP_WT	0.0	0.0	-6.643856189774724	False
chr5-100500554-100500718_UPPQ_MUT-allCrxSites	NaN	NaN	NaN	False
chr5-100500554-100500718_UPPQ_WT	0.0	0.0	-6.643856189774724	False
chr5-100518249-100518413_CPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-100518249-100518413_CPPP_WT	0.0	0.0	-6.643856189774724	False
chr5-100798611-100798775_CSPP_MUT-shape	0.0	0.0	-6.643856189774724	False
chr5-100798611-100798775_CSPP_WT	0.0	0.0	-6.643856189774724	False
chr5-102022116-102022280_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-102022116-102022280_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr5-102123465-102123629_UPCN_MUT-allCrxSites	0.2602390973482812	0.09047615661181224	-1.887691680512473	False
chr5-102123465-102123629_UPCN_WT	0.0	0.0	-6.643856189774724	False
chr5-102905578-102905742_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-102905578-102905742_CPPE_WT	1.0825172925736797	0.4368948818742869	0.12765611516097727	True
chr5-103719810-103719974_UPCE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-103719810-103719974_UPCE_WT	NaN	NaN	NaN	False
chr5-103788459-103788623_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-103788459-103788623_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr5-105416397-105416561_UPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-105416397-105416561_UPPP_WT	0.0	0.0	-6.643856189774724	False
chr5-105744980-105745144_CPPN_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-105744980-105745144_CPPN_WT	0.0	0.0	-6.643856189774724	False
chr5-107574664-107574828_CSPE_MUT-shape	1.8316672287751437	0.3126031649684238	0.8810124041182914	True
chr5-107574664-107574828_CSPE_WT	0.0	0.0	-6.643856189774724	False
chr5-107633790-107633954_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-107633790-107633954_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr5-108268850-108269014_CPPP_scrambled	0.0	0.0	-6.643856189774724	False
chr5-108388263-108388427_CPRP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-108388263-108388427_CPRP_WT	0.0	0.0	-6.643856189774724	False
chr5-108421722-108421886_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-108421722-108421886_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr5-108431268-108431432_CSPE_MUT-shape	1.26513310463755	0.049860231580614575	0.3506478505176073	True
chr5-108431268-108431432_CSPE_WT	0.1878614003144765	0.0684149494676154	-2.337437902443432	False
chr5-110448737-110448901_CPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-110448737-110448901_CPPP_WT	0.0	0.0	-6.643856189774724	False
chr5-110802539-110802703_UPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-110802539-110802703_UPPE_WT	0.2249321093421548	0.062205076627472884	-2.0896841877403878	False
chr5-113138879-113139043_CPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-113138879-113139043_CPPP_WT	0.0	0.0	-6.643856189774724	False
chr5-113909152-113909316_CPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-113909152-113909316_CPPP_WT	0.0	0.0	-6.643856189774724	False
chr5-114080564-114080728_UPRE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-114080564-114080728_UPRE_WT	0.0	0.0	-6.643856189774724	False
chr5-114343828-114343992_CPPN_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-114343828-114343992_CPPN_WT	0.0	0.0	-6.643856189774724	False
chr5-114379022-114379186_UPCP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-114379022-114379186_UPCP_WT	0.0	0.0	-6.643856189774724	False
chr5-114461648-114461812_UPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-114461648-114461812_UPPE_WT	0.0	0.0	-6.643856189774724	False
chr5-114591250-114591414_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-114591250-114591414_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr5-114824081-114824245_UPRE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-114824081-114824245_UPRE_WT	0.0	0.0	-6.643856189774724	False
chr5-115189740-115189904_CPPN_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-115189740-115189904_CPPN_WT	0.0	0.0	-6.643856189774724	False
chr5-115300883-115301047_CPPP_MUT-allCrxSites	NaN	NaN	NaN	False
chr5-115300883-115301047_CPPP_WT	0.0	0.0	-6.643856189774724	False
chr5-115401045-115401209_CPRE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-115401045-115401209_CPRE_WT	0.0	0.0	-6.643856189774724	False
chr5-115434364-115434528_CPNP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-115434364-115434528_CPNP_WT	0.0	0.0	-6.643856189774724	False
chr5-115436773-115436937_CPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-115436773-115436937_CPPP_WT	0.0	0.0	-6.643856189774724	False
chr5-115484324-115484488_CSPP_MUT-shape	0.9909413435419312	0.22406719477997936	0.0013574328545824515	True
chr5-115484324-115484488_CSPP_WT	0.4904805119061528	0.2293173052435685	-0.9986142014978849	False
chr5-115653040-115653204_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-115653040-115653204_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr5-116009118-116009282_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-116009118-116009282_CPPE_WT	1.180751567456612	0.13967664629915416	0.25187244780787055	True
chr5-116017543-116017707_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-116017543-116017707_CPPE_WT	0.62596401208277	0.09340537050924308	-0.6529829662624868	False
chr5-116553243-116553407_UPCE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-116553243-116553407_UPCE_WT	0.0	0.0	-6.643856189774724	False
chr5-118244924-118245088_CPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-118244924-118245088_CPPP_WT	0.0	0.0	-6.643856189774724	False
chr5-118737703-118737867_UPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-118737703-118737867_UPPE_WT	0.0	0.0	-6.643856189774724	False
chr5-121546100-121546264_UPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-121546100-121546264_UPPP_WT	0.0	0.0	-6.643856189774724	False
chr5-121807354-121807518_UPCE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-121807354-121807518_UPCE_WT	0.0	0.0	-6.643856189774724	False
chr5-122138926-122139090_CPPE_MUT-allCrxSites	0.07232822165233975	0.023748286163089025	-3.6024691265810294	False
chr5-122138926-122139090_CPPE_WT	21.92632595990861	3.362595108867063	4.455250008810874	True
chr5-122502154-122502318_CPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-122502154-122502318_CPPP_WT	NaN	NaN	NaN	False
chr5-123015425-123015589_UPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-123015425-123015589_UPPP_WT	0.0	0.0	-6.643856189774724	False
chr5-123114760-123114924_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-123114760-123114924_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr5-123135856-123136020_CBRP_MUT-shape	0.0	0.0	-6.643856189774724	False
chr5-123135856-123136020_CBRP_WT	0.0	0.0	-6.643856189774724	False
chr5-123730691-123730855_CPRN_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-123730691-123730855_CPRN_WT	0.0	0.0	-6.643856189774724	False
chr5-124159527-124159691_UPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-124159527-124159691_UPPE_WT	1.1627126977318265	0.3319863496806115	0.2298496115538265	True
chr5-124180680-124180844_UPRE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-124180680-124180844_UPRE_WT	0.0	0.0	-6.643856189774724	False
chr5-124194695-124194859_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-124194695-124194859_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr5-124194695-124194859_CPPE_scrambled	0.0	0.0	-6.643856189774724	False
chr5-124960629-124960793_UPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-124960629-124960793_UPPE_WT	0.0	0.0	-6.643856189774724	False
chr5-125245714-125245878_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-125245714-125245878_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr5-125313315-125313479_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-125313315-125313479_CPPE_WT	0.06303966855566881	0.01732671198949655	-3.775175971196537	False
chr5-125406117-125406281_UPCP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-125406117-125406281_UPCP_WT	0.0	0.0	-6.643856189774724	False
chr5-125480961-125481125_CSPE_MUT-shape	6.384074941469724	1.316298466043787	2.6767356532603057	True
chr5-125480961-125481125_CSPE_WT	0.7412284269233903	0.2355773503310045	-0.41267643843794616	False
chr5-129670146-129670310_UPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-129670146-129670310_UPPP_WT	0.0	0.0	-6.643856189774724	False
chr5-129887483-129887647_CBPP_MUT-shape	0.0	0.0	-6.643856189774724	False
chr5-129887483-129887647_CBPP_WT	0.0	0.0	-6.643856189774724	False
chr5-129887483-129887647_CBPP_scrambled	0.0	0.0	-6.643856189774724	False
chr5-130052601-130052765_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-130052601-130052765_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr5-130177932-130178096_UPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-130177932-130178096_UPPE_WT	0.0	0.0	-6.643856189774724	False
chr5-130255455-130255619_CSPP_MUT-shape	0.0	0.0	-6.643856189774724	False
chr5-130255455-130255619_CSPP_WT	0.0	0.0	-6.643856189774724	False
chr5-133450078-133450242_UPCE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-133450078-133450242_UPCE_WT	NaN	NaN	NaN	False
chr5-134436067-134436231_UPCE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-134436067-134436231_UPCE_WT	1.2990433347519692	0.3017082991091409	0.38851285725025586	True
chr5-134456737-134456901_CPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-134456737-134456901_CPPP_WT	0.0	0.0	-6.643856189774724	False
chr5-135688916-135689080_CPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-135688916-135689080_CPPP_WT	0.0	0.0	-6.643856189774724	False
chr5-135834846-135835010_CPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-135834846-135835010_CPPP_WT	0.0	0.0	-6.643856189774724	False
chr5-136083607-136083771_UPPQ_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-136083607-136083771_UPPQ_WT	0.0	0.0	-6.643856189774724	False
chr5-136691757-136691921_UPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-136691757-136691921_UPPE_WT	0.8596022159539755	0.030482433378003444	-0.20157247818619503	False
chr5-136986948-136987112_CPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-136986948-136987112_CPPP_WT	0.0	0.0	-6.643856189774724	False
chr5-137406717-137406881_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-137406717-137406881_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr5-137600959-137601123_CBPP_MUT-shape	0.0	0.0	-6.643856189774724	False
chr5-137600959-137601123_CBPP_WT	0.0	0.0	-6.643856189774724	False
chr5-137778841-137779005_CSPP_scrambled	0.0	0.0	-6.643856189774724	False
chr5-138619588-138619752_CSPP_MUT-shape	0.0	0.0	-6.643856189774724	False
chr5-138619588-138619752_CSPP_WT	0.0	0.0	-6.643856189774724	False
chr5-138619588-138619752_CSPP_scrambled	0.0	0.0	-6.643856189774724	False
chr5-139252062-139252226_CBPP_scrambled	0.0	0.0	-6.643856189774724	False
chr5-139826767-139826931_CPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-139826767-139826931_CPPP_WT	0.0	0.0	-6.643856189774724	False
chr5-139890315-139890479_CPRE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-139890315-139890479_CPRE_WT	0.0	0.0	-6.643856189774724	False
chr5-139984787-139984951_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-139984787-139984951_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr5-140162037-140162201_CPPN_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-140162037-140162201_CPPN_WT	0.0	0.0	-6.643856189774724	False
chr5-140826861-140827025_CPRE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-140826861-140827025_CPRE_WT	0.0	0.0	-6.643856189774724	False
chr5-140830667-140830831_CSPN_MUT-shape	0.0	0.0	-6.643856189774724	False
chr5-140830667-140830831_CSPN_WT	2.6387389779874946	0.8467070647723896	1.4053056792238283	True
chr5-141749598-141749762_UPCN_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-141749598-141749762_UPCN_WT	0.0	0.0	-6.643856189774724	False
chr5-142549992-142550156_CPCP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-142549992-142550156_CPCP_WT	0.0	0.0	-6.643856189774724	False
chr5-143316040-143316204_CPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-143316040-143316204_CPPP_WT	0.3827909734557597	0.02759907708162661	-1.348166318748614	False
chr5-144189966-144190130_UPCN_MUT-allCrxSites	0.3728536431193705	0.10076748336287104	-1.3851351092633024	False
chr5-144189966-144190130_UPCN_WT	0.0	0.0	-6.643856189774724	False
chr5-146202209-146202373_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-146202209-146202373_CPPE_WT	0.03112709766332084	0.001959037764593512	-4.603766925241931	False
chr5-146416858-146417022_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-146416858-146417022_CPPE_WT	8.318965226483687	1.116220807043799	3.058137269258088	True
chr5-146713245-146713409_CPPE_scrambled	0.0	0.0	-6.643856189774724	False
chr5-147076617-147076781_CSPP_MUT-shape	0.0	0.0	-6.643856189774724	False
chr5-147076617-147076781_CSPP_WT	0.0	0.0	-6.643856189774724	False
chr5-147482295-147482459_UPRE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-147482295-147482459_UPRE_WT	0.0	0.0	-6.643856189774724	False
chr5-147894953-147895117_CPPQ_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-147894953-147895117_CPPQ_WT	0.0	0.0	-6.643856189774724	False
chr5-148977822-148977986_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-148977822-148977986_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr5-148995198-148995362_CPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-148995198-148995362_CPPP_WT	0.0	0.0	-6.643856189774724	False
chr5-149229451-149229615_CPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-149229451-149229615_CPPP_WT	0.0	0.0	-6.643856189774724	False
chr5-149489264-149489428_UPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-149489264-149489428_UPPE_WT	0.0	0.0	-6.643856189774724	False
chr5-19228207-19228371_CPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-19228207-19228371_CPPP_WT	0.4749318719651205	0.03918652234724454	-1.0441460174473443	False
chr5-21467490-21467654_UPCE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-21467490-21467654_UPCE_WT	3.346400395797534	0.2999850181097545	1.7469148297751496	True
chr5-23250741-23250905_UPCN_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-23250741-23250905_UPCN_WT	0.0	0.0	-6.643856189774724	False
chr5-23433561-23433725_UPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-23433561-23433725_UPPP_WT	0.0	0.0	-6.643856189774724	False
chr5-23587773-23587937_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-23587773-23587937_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr5-24367729-24367893_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-24367729-24367893_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr5-24425305-24425469_UPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-24425305-24425469_UPPP_WT	0.0	0.0	-6.643856189774724	False
chr5-24812262-24812426_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-24812262-24812426_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr5-25529725-25529889_CSPP_MUT-shape	0.0	0.0	-6.643856189774724	False
chr5-25529725-25529889_CSPP_WT	0.0	0.0	-6.643856189774724	False
chr5-25544794-25544958_CPRE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-25544794-25544958_CPRE_WT	0.0	0.0	-6.643856189774724	False
chr5-25744678-25744842_CPRE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-25744678-25744842_CPRE_WT	0.0	0.0	-6.643856189774724	False
chr5-28144675-28144839_CPPN_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-28144675-28144839_CPPN_WT	NaN	NaN	NaN	False
chr5-28144675-28144839_CPPN_scrambled	0.0	0.0	-6.643856189774724	False
chr5-30154857-30155021_CSPP_MUT-shape	0.0	0.0	-6.643856189774724	False
chr5-30154857-30155021_CSPP_WT	0.0	0.0	-6.643856189774724	False
chr5-30666786-30666950_CPPQ_MUT-allCrxSites	0.8279909138216673	0.20425318540556464	-0.2549934937497138	False
chr5-30666786-30666950_CPPQ_WT	0.0	0.0	-6.643856189774724	False
chr5-30861102-30861266_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-30861102-30861266_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr5-30949526-30949690_UPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-30949526-30949690_UPPP_WT	0.0	0.0	-6.643856189774724	False
chr5-31168817-31168981_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-31168817-31168981_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr5-31697525-31697689_CPPP_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-31697525-31697689_CPPP_WT	0.0	0.0	-6.643856189774724	False
chr5-32653253-32653417_UPRE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-32653253-32653417_UPRE_WT	0.0	0.0	-6.643856189774724	False
chr5-33378461-33378625_CSPP_MUT-shape	0.0	0.0	-6.643856189774724	False
chr5-33378461-33378625_CSPP_WT	1.650473288425362	0.4954547995711984	0.7315945147911017	True
chr5-34608148-34608312_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-34608148-34608312_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr5-3467415-3467579_UPCE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-3467415-3467579_UPCE_WT	0.0	0.0	-6.643856189774724	False
chr5-35489023-35489187_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-35489023-35489187_CPPE_WT	0.0	0.0	-6.643856189774724	False
chr5-35758160-35758324_UPPQ_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-35758160-35758324_UPPQ_WT	0.0	0.0	-6.643856189774724	False
chr5-36575415-36575579_CPPE_MUT-allCrxSites	0.0	0.0	-6.643856189774724	False
chr5-36575415-36575579_CPPE_WT	0.0	0.0	-6.643856189774724	False
